937,4894,3550,2
4683,4235,1635,3
3563,4485,152,10
856,2794,1785,10
2301,4864,161,10
4613,4667,1582,10
1841,1760,2136,7
4283,4199,3734,0
623,432,1636,4
3520,4986,1311,6
4579,2007,2725,1
1052,3096,2722,10
2779,1008,3858,3
3019,4264,4353,3
1955,1635,3271,0
3723,3041,3120,6
4438,4148,3807,7
1573,2496,4695,1
1297,4893,4991,0
826,3924,2937,7
3791,2047,810,8
1149,3190,3527,8
815,120,2630,1
2743,276,3477,9
316,2585,2548,9
514,1234,2222,2
583,1486,198,9
507,4594,3036,4
1418,2844,2995,10
4129,981,2332,2
4993,4977,425,4
3021,2534,2277,6
991,3458,25,0
1478,4410,2278,1
3964,2619,4608,8
1833,4786,4852,8
3213,4201,654,9
3975,1067,4214,8
3663,331,2918,4
4991,836,2347,8
2886,3066,2348,0
94,1427,2229,2
1574,2734,4411,8
1063,218,4112,10
171,641,2087,1
249,3249,293,2
2883,505,4770,4
3882,4525,1922,1
719,2520,642,3
2984,1426,3217,9
3885,2714,1157,1
1953,976,1890,6
2674,2704,2374,2
2493,2348,1122,0
1611,2933,4136,6
935,1990,1970,10
580,2635,4381,6
2322,3783,3633,1
4673,3233,2917,2
204,1964,3640,6
3870,2842,4990,5
4879,1680,4675,1
4073,4135,4247,6
3258,2845,1502,3
933,4682,788,6
2814,1510,1540,0
4062,958,2073,4
3897,2454,953,4
3020,2431,413,6
1015,3091,3683,0
4491,4644,2519,4
4541,459,4600,2
182,689,3420,3
2828,2777,1813,7
2864,3947,1145,10
4874,4475,1308,0
63,2518,322,7
4938,2223,4070,8
1778,4137,2880,6
4906,4934,4889,3
953,1305,116,6
1466,3819,4651,5
4670,437,3125,7
4115,2725,4654,2
1112,1868,1418,2
4989,2408,768,10
131,508,3259,3
4871,3850,222,9
1781,3340,2464,4
3697,598,4021,9
122,1528,2711,1
831,4445,3363,9
4586,3856,4429,2
1215,194,2602,5
4828,4631,3610,7
757,2081,205,9
2334,2439,1677,4
3302,4890,4906,3
652,4512,4062,3
479,1829,3006,3
1191,2149,1657,6
379,4949,1764,4
2385,3322,1673,3
4858,4839,4999,7
3764,2155,4983,4
1649,1738,2827,1
2703,2667,4933,0
1434,4322,3623,7
26,4892,2352,7
3618,699,4580,3
1610,3858,4016,3
1405,466,3126,10
1057,2153,3425,9
1121,104,4758,7
2875,239,4163,10
1369,3554,1538,3
922,4809,4830,0
2542,1130,4685,9
2009,2104,856,10
3586,4722,2403,0
3502,3581,3457,6
1321,3757,3909,0
105,124,4361,5
4400,788,3250,0
3434,1724,2182,2
3742,2294,1011,4
1688,2558,4156,4
364,291,2668,1
4174,4175,2240,2
2123,22,655,7
879,2762,3856,6
3894,4776,4473,9
3655,874,1998,7
2328,3972,2731,5
1676,4186,1575,6
2902,726,1822,8
4960,4846,4733,7
801,3274,3053,6
3856,4082,4505,9
1632,3985,2345,4
3644,2358,1612,4
3815,3055,4795,4
3601,2456,1398,9
1343,1721,1679,9
2325,534,1229,6
1443,323,1967,0
3402,1546,3315,9
1295,2286,4740,8
4940,2433,4295,9
2669,3816,3132,1
2432,1292,4623,0
1616,328,1779,0
265,1691,3986,4
1642,2876,1471,7
1506,801,3015,5
4396,69,1402,5
92,3464,1600,3
1698,1856,1585,10
4720,4358,4262,5
4436,4208,502,4
773,2449,401,8
374,1831,1980,1
490,4106,847,1
2360,2616,2132,10
4244,1930,3643,1
2801,4724,1678,2
2161,2885,4006,1
3460,1107,2774,2
4774,3612,3245,1
4965,1515,480,10
3820,1611,965,0
1202,2453,4039,0
185,1609,4612,10
1032,375,2292,1
790,2977,638,8
268,2421,273,6
1265,3122,2674,3
3388,1100,2037,10
1244,4821,3933,3
3654,453,1646,5
4424,4515,1164,0
3270,1006,3370,0
1883,2893,3654,1
4125,3514,1305,3
2199,3152,4594,5
2658,4366,3028,1
135,4981,85,7
4045,1432,2834,5
1896,2157,4950,4
4423,3043,563,9
1641,208,4720,4
4600,4250,1319,5
4016,568,2872,1
2050,1328,4393,2
2040,3213,3841,9
2873,330,2140,8
581,2283,2841,1
2023,2472,2314,5
3120,1002,2405,1
2237,2203,4998,0
2399,2935,4083,1
2101,3596,999,7
4470,1521,4476,1
79,1633,4489,4
1099,4431,2281,9
4066,2406,1156,5
4872,4993,2456,7
2266,3665,814,6
3365,877,2677,4
4085,2980,826,10
1968,2030,4875,4
136,4187,1467,5
979,3422,4013,9
1278,155,4324,7
1307,3079,2825,8
2535,1869,902,0
591,2465,87,0
1407,4180,4856,6
1284,817,298,2
4538,3368,4495,6
1023,309,4631,3
1373,97,3845,5
2584,967,3456,10
3911,60,1233,3
1628,4705,3200,8
3629,3411,1816,9
3985,3513,4099,7
46,4280,171,8
2395,2521,2038,6
2183,742,3668,4
4162,3401,2438,6
4652,3229,2671,1
3956,409,1976,3
2079,3823,346,1
2205,3687,1811,6
566,2006,1601,3
2800,1954,3684,10
415,441,968,0
3667,616,3010,9
3542,3316,2511,2
1287,963,332,2
1835,4243,3090,5
4519,3212,3104,6
2650,3711,2305,9
1653,576,4276,10
2036,2501,3938,0
3933,30,2076,7
1940,4347,3232,2
1155,4636,3738,4
942,4093,4937,7
1648,3515,4796,1
2069,2522,2082,2
3712,2053,903,9
3166,2594,200,4
1975,2629,2080,4
2457,4228,891,7
3783,1168,3606,6
3602,2822,4123,6
998,401,4129,9
4592,3641,1617,0
3982,4421,4056,0
1818,3320,550,8
1450,3024,3892,6
1646,4325,833,5
2379,2978,4444,1
1558,1434,1515,4
188,2001,2524,9
2103,2062,4544,3
3937,652,3275,9
2033,4671,2939,6
4145,1670,253,7
963,1200,4862,7
2121,1071,4916,8
810,4482,3777,9
4446,4434,2365,0
4721,249,2448,0
1081,1716,1773,9
680,2566,4189,4
4566,1900,3531,6
857,687,1106,3
844,2128,195,2
3311,2127,4436,5
2434,3247,1550,6
3993,2572,4751,1
1199,3531,886,5
1693,2703,4687,9
1521,1336,1273,0
567,2850,3784,10
3794,1834,4243,9
477,2662,4094,3
756,835,3251,3
28,1248,3718,1
3664,2673,4537,1
4619,2159,3443,4
2824,3092,4386,6
587,4586,3208,0
1972,2732,4588,9
2572,1222,1957,2
4430,1483,4747,4
2252,2934,3042,6
928,926,4780,7
4939,380,3975,3
662,2582,3265,10
492,3534,3075,8
4568,4432,4362,6
4146,3632,2341,4
2955,4758,4323,2
3992,2032,626,1
417,4200,929,7
231,4296,1021,3
3201,152,2416,1
4800,2552,3399,3
3191,3566,4659,6
1509,2789,2540,0
1757,2065,129,4
4068,263,4927,8
1154,3668,3823,0
2001,1450,1736,5
2724,2565,1879,3
650,4346,4616,6
181,3926,667,2
4184,4068,1191,4
4081,3426,3494,10
2318,3025,4912,1
2580,707,4678,3
2338,4226,3260,7
2422,4955,3308,10
2324,2478,1883,8
1087,1620,3459,8
993,2938,885,0
3267,2284,2532,9
1211,1544,1894,8
218,1280,1644,5
3746,18,1940,6
3295,2197,2666,9
3569,4990,4067,4
1867,458,2698,5
1684,2471,3012,5
4763,4828,1891,0
2331,3760,4840,6
1221,2109,1744,9
3239,3132,3056,0
4608,2450,4700,1
3032,4327,2274,9
4124,3764,2646,8
4748,2568,1370,5
1106,2422,2287,1
1990,4467,1581,0
1150,3923,2945,7
2402,2323,470,10
1394,195,4316,3
2983,4808,1795,7
3966,821,2474,9
4064,2898,4618,1
1427,4320,4441,1
4035,4164,4227,1
2502,1144,494,5
3845,1944,907,9
2840,2357,962,9
3511,4653,2914,3
3024,356,3019,2
4598,974,3759,6
4131,2199,4271,0
4325,4229,1226,5
3693,277,3519,7
1364,2580,3207,2
4012,728,4356,10
3534,3159,2908,0
3238,3862,1060,2
3957,4681,1048,6
3925,672,1197,3
3646,1917,1752,4
577,4925,4727,2
243,1404,4641,7
2616,3955,1741,9
44,2563,1452,8
3595,4596,2343,9
2257,4146,2102,10
4747,2211,1746,1
1158,3591,4132,3
2868,3456,4143,1
4895,322,2970,3
4610,4041,769,9
4022,4570,2458,10
4451,971,4811,3
1448,4689,3472,8
1645,16,1330,1
3109,292,3386,6
112,2338,2988,0
219,1202,3967,8
4021,2657,3455,0
4030,4083,3855,5
1395,658,2813,3
787,4121,3725,1
4302,1411,271,9
2015,4912,1447,10
4087,604,2233,1
904,1697,1123,8
3624,3457,182,9
2629,1706,2148,3
4219,2627,1554,5
2559,1852,2234,10
3305,3317,748,7
1746,824,4279,2
1528,3618,2359,0
903,3352,2065,1
1092,2670,1071,4
1991,1854,4639,2
682,735,1776,1
3558,2743,1857,1
2901,187,67,6
1927,948,1833,0
247,2962,127,9
86,3102,4800,2
2134,3752,1760,4
4281,2554,745,3
3293,4247,1658,1
3913,4057,4585,3
1752,3392,1907,8
2543,1651,1391,9
866,4451,3607,1
811,248,4350,3
4761,2711,1029,10
293,4900,3181,6
3291,3556,4974,2
914,4301,4418,6
3188,4222,1966,3
751,1490,3800,8
763,4982,2162,4
3012,3222,2944,3
1946,1851,1298,3
3507,2051,2614,8
3916,4170,884,4
183,4339,2940,6
3578,4487,1708,1
2566,1975,1692,4
2557,2852,1993,5
4354,683,1041,1
582,178,3296,5
1704,4038,168,0
2720,4011,3360,0
3424,2238,2949,7
1966,2516,1931,1
2477,619,4479,2
1071,128,2199,9
4900,3191,4571,9
1827,2770,447,4
1348,3310,1376,9
1716,3253,2679,4
4134,781,618,1
2136,3453,3114,3
2362,783,3682,3
4208,3240,942,10
18,2550,567,7
4509,1980,2053,7
503,4351,795,8
2280,2717,54,0
3749,246,3475,7
4060,548,299,6
537,2835,4726,6
912,2817,2269,4
3809,1874,1869,5
2773,4505,2972,8
2057,2113,2657,4
3649,4426,4091,6
521,1913,4750,8
1776,3435,3101,0
646,1386,2528,9
2569,653,4628,5
102,4818,261,5
3110,442,2016,6
4268,10,4207,7
4370,1170,4838,4
4280,449,2935,5
1546,1035,3902,8
3137,3978,3205,3
1507,2561,3124,2
4852,3598,2964,9
4096,2983,670,0
2753,1382,3052,6
1751,3013,629,4
371,3452,4954,1
2433,2745,2899,6
3628,2974,4804,1
2107,4548,4684,7
2974,381,1256,10
1809,1788,304,7
4589,2076,349,9
254,3525,3088,9
2775,3278,4246,3
2365,407,2605,9
978,1763,975,5
2946,4495,4242,8
2821,313,756,1
1630,78,2056,4
4489,1077,3023,9
2995,4867,3176,1
1424,4991,137,2
4364,2838,43,7
11,1949,4205,2
4913,1365,2211,3
481,1185,1059,4
2526,1391,1628,0
459,4163,4304,2
3194,3829,3085,10
730,1277,1694,6
3050,4261,99,10
1791,554,3453,10
2283,1047,1527,0
2094,953,4904,8
1496,4414,2597,10
245,3473,2728,9
3132,163,2006,9
534,4438,24,0
975,2955,394,2
3775,131,1019,4
411,634,1761,1
2792,4574,3261,4
2981,1977,341,3
3960,3144,3340,10
4255,4564,2885,7
733,2801,214,9
1538,1729,2307,9
1941,3685,395,5
822,4246,424,9
3617,1177,2565,2
158,4694,1377,9
4705,594,45,0
2562,2387,2472,5
2929,1625,865,10
4130,685,1409,5
4312,4111,1328,5
874,2118,226,4
4456,1334,821,9
410,2527,3144,8
1170,2351,2958,0
2596,4923,2922,6
3497,1451,2005,9
2521,1730,1297,2
4776,4408,2823,8
4766,2318,420,4
1486,215,2652,2
2555,1020,895,9
4578,2123,4359,3
1137,175,3063,2
1708,3990,3813,6
464,272,2771,5
3846,3293,2299,0
2943,1589,2181,4
4161,3082,721,3
3531,4411,4124,4
3857,4133,461,7
2594,3195,1137,6
3290,1424,3871,2
4395,3527,948,10
4181,1817,4399,5
2827,1314,4531,3
4818,715,4034,9
2369,4456,4055,3
3928,1955,3887,0
2054,280,736,10
2032,2998,3873,10
3514,365,4982,8
4587,4547,196,9
4442,384,720,0
4071,1445,3588,3
324,1400,1840,1
1031,3801,4046,8
1850,845,1728,5
4597,714,3515,7
1421,1384,905,5
1437,1460,964,0
3731,3063,458,10
3318,3568,193,9
1545,3643,8,0
986,1582,2109,0
95,2932,699,3
1409,1702,3389,8
259,2339,1629,6
1177,3324,2851,6
4582,2810,1411,10
2443,4271,668,5
3510,1285,3749,1
2482,2212,3318,1
3170,1967,562,0
1396,2702,2170,10
4359,3537,2649,7
4905,787,4930,8
2747,3408,3885,9
2460,2678,4226,9
3728,3686,877,9
1892,403,430,4
2685,2540,2629,10
3331,3636,4606,9
4749,127,3699,3
1037,2722,2459,6
3317,406,706,0
3580,3254,818,3
2906,1931,3408,7
4539,1911,2184,9
4862,4529,4492,5
3681,2718,1952,1
4529,4733,362,7
1445,3529,1733,3
851,1630,3706,0
2508,1719,1287,1
3231,1121,1885,10
2888,4922,1623,3
207,1251,2770,10
4725,1439,3890,3
362,1401,4891,1
997,2979,813,6
2976,1453,4073,8
3672,129,1441,1
2044,1752,3818,3
377,207,3589,3
4178,3112,1161,10
1533,2483,2183,9
1261,4263,854,8
2495,3298,921,2
858,964,3347,0
473,2799,337,7
4728,3844,145,9
4420,316,1562,2
890,804,2789,7
988,233,3154,3
640,1378,3306,1
1564,4540,527,4
4408,4623,1778,5
132,1808,3412,3
1660,2831,1557,6
4732,4666,737,9
713,1841,823,0
3228,722,3255,5
2899,2021,909,2
174,2948,3118,10
4777,936,121,9
1098,3189,3301,5
3000,217,932,5
2928,4752,3204,1
2667,1190,3730,8
1532,3914,1956,8
3719,4080,3435,5
40,2764,2424,1
4531,4662,2999,0
3332,1858,4264,8
3981,1073,3662,3
1714,1921,4543,3
728,2834,3786,1
3891,1884,3236,6
2561,892,1631,3
2469,1260,2435,3
3861,4882,197,1
3083,214,4087,7
617,2125,1348,2
2394,4215,1737,0
4236,3035,3127,7
1963,780,2555,6
796,2168,319,1
3694,1026,4781,5
2813,4087,3223,5
2959,2760,3853,5
746,2787,3850,5
1986,3633,3033,0
1338,2046,3739,6
394,2482,1509,4
3477,2343,2174,0
2114,2340,2364,7
4996,1239,2954,4
1625,2944,2859,9
3536,1879,1762,7
690,871,3691,2
2805,258,3835,5
2090,3214,869,8
683,234,1055,7
4877,4143,428,3
911,3413,3468,7
2078,3022,95,1
121,2082,3348,9
1534,3404,2809,3
2859,3941,4325,1
399,2991,2389,4
2915,1257,3737,5
2552,4248,1541,1
3023,257,2327,1
2412,2106,1180,2
4454,2112,3032,0
4753,1861,1589,1
3360,792,1457,0
2810,1042,4959,8
315,841,4085,3
3182,3205,3398,2
3138,3905,3274,8
3432,1745,529,2
692,1135,4047,0
1473,1558,2149,8
3700,1827,1620,4
140,1120,4063,9
760,670,4977,10
1959,231,1688,1
697,4599,4632,2
357,3307,787,0
741,2512,1000,9
1145,4295,4209,10
213,959,4299,7
2012,3953,4611,10
4629,1538,958,4
3540,1902,797,4
1040,2628,2962,9
4065,289,3311,4
1332,2217,935,0
1753,3291,4560,8
2086,3373,4484,2
4227,4116,2185,1
2545,649,1561,8
4803,3498,4689,8
3001,1711,753,10
1738,4994,3667,5
3800,4888,4152,2
3977,3086,3470,2
2053,4470,4485,3
1559,2894,488,1
1854,928,2272,7
1998,1768,2583,8
586,4211,3049,6
1913,2506,1090,7
1435,1889,4075,1
398,2919,914,4
1979,734,1198,4
3949,1037,3027,9
4175,2135,1882,9
1602,2397,1872,10
4790,4398,1043,1
3837,2889,1781,5
482,4772,4486,1
2408,2074,1743,3
4248,808,2977,9
515,3421,3270,6
885,688,1050,4
1241,1291,2672,0
2497,552,3313,6
370,2359,4312,5
1566,3927,2107,4
797,1288,3369,0
4278,893,64,10
2676,559,1316,9
2811,2189,4530,5
3950,3600,4771,1
4982,3884,1269,0
1187,3853,536,0
2877,1810,1958,5
987,695,4848,7
2839,2807,1641,6
230,1410,79,2
2329,447,4737,5
2076,3248,4003,3
4716,2581,3659,6
427,1356,1313,2
1469,4996,3254,7
4555,4319,3505,0
1404,2458,4041,4
382,236,945,9
2273,2010,3058,1
3597,1941,4877,4
3179,2904,177,8
2253,3943,3995,5
120,984,504,10
389,855,2408,1
4948,3044,4845,9
3346,4062,1754,0
338,2996,209,9
3841,2190,65,9
729,547,1834,8
4076,3150,2844,6
910,3890,1208,6
4853,359,2091,2
4205,4654,4252,6
1812,579,4186,6
2627,989,4463,7
3199,4223,398,2
4110,1595,4396,6
2846,2309,4746,3
3149,3580,1947,4
4167,4107,3044,7
2264,1988,2103,9
166,2687,904,2
4468,1784,3617,3
3475,1128,2311,3
1982,528,3721,0
4047,3172,4711,9
4611,1046,4341,1
2100,4585,1074,5
548,3507,4674,1
884,4028,1565,1
4545,4838,3595,9
1811,2946,126,8
1367,1881,1593,1
2110,4961,3798,2
3364,2114,1573,4
434,4650,3169,9
1002,2691,3203,2
2449,259,211,3
829,514,3905,6
3760,4377,4936,3
3521,3501,1634,2
2630,100,353,3
1518,4353,1193,7
4530,24,4172,1
85,3835,3509,7
1556,4567,4188,4
3834,1290,4490,9
3453,4297,4499,8
4198,3750,4403,10
1999,911,3899,0
4694,393,659,4
1336,2625,3679,1
799,4613,3401,10
2709,3773,3168,1
2011,2324,3545,7
1067,265,1462,10
1920,3746,2965,1
1009,3470,3804,5
1924,637,1777,6
4822,1997,3848,3
4987,1771,799,7
2391,4491,236,1
1277,1062,1351,10
2447,4212,467,2
3512,3182,3172,7
353,3913,1817,5
3053,4973,646,3
4992,4645,101,5
3274,4336,2466,0
2853,4921,1937,3
1694,4070,4421,8
2673,1446,220,0
3408,2492,1971,5
1456,169,2891,9
883,2945,1725,5
3626,2487,4512,6
2426,2643,2865,8
4876,2589,3071,7
4476,4123,189,0
1540,805,3325,9
4352,894,335,0
24,1791,147,3
2698,3698,248,2
3984,4239,342,2
1461,229,574,1
1076,1176,2845,6
2413,870,2960,0
1980,4497,2558,0
1444,1756,4105,0
2201,4514,2069,3
1789,600,117,3
4782,1344,4847,2
3055,3564,916,2
698,4906,4157,8
1658,4534,780,4
1954,94,307,3
3743,3168,1428,4
714,492,1960,0
1119,1966,3968,6
3945,2448,1363,5
1317,2583,3745,10
456,3809,3249,4
392,3653,688,1
1882,2975,4824,8
2197,1628,1871,10
1647,2648,3302,1
4100,3644,2487,3
602,3023,4077,6
179,3446,138,0
2652,1796,4446,9
1299,590,3896,9
1084,3649,1014,7
3627,1777,1465,7
3403,1112,1005,9
3227,3179,4837,7
209,4775,2887,2
3592,2778,4212,6
4415,4193,804,10
3190,3203,3726,2
274,3806,4894,1
878,2900,4596,7
2246,1069,1995,10
4866,2313,628,3
3147,2547,3603,5
4298,3946,2549,1
43,584,533,1
898,2730,3068,0
853,1162,3901,9
905,1327,3396,3
3322,454,3195,10
1740,2403,3479,4
3015,4849,2010,5
1931,1468,4516,10
3096,106,1510,2
229,3759,1089,2
2417,3740,3051,8
4240,2379,3072,7
2643,1664,2822,6
3773,1436,4716,2
3498,4009,3672,8
4787,1608,4755,3
2297,705,4491,8
4031,2382,2008,3
328,4481,4589,3
2333,4109,829,7
4891,900,809,4
4602,1284,3025,6
1013,7,2901,2
4656,774,474,2
3535,4720,682,0
3495,904,4406,3
2538,2452,4424,9
615,4972,1747,10
3779,2475,3380,5
4265,3925,4428,6
1907,2897,2226,8
1784,1922,1271,6
61,4825,3465,1
4577,3399,4677,5
2786,1692,887,6
1544,299,4881,1
145,25,3323,6
1799,3984,1454,9
205,3349,2263,9
2670,2943,3444,10
2031,3922,2738,0
3753,4725,4863,0
2680,2205,3763,3
1857,4367,2022,8
2511,1033,4293,6
2583,1673,4481,3
4195,2005,939,5
2307,1986,254,10
4127,4374,1339,7
658,4103,893,10
3090,1156,2239,6
1815,202,1859,4
1872,2385,1013,1
562,3804,2832,4
530,3287,1275,0
3529,2194,4536,3
3828,3388,2492,4
2174,3394,3977,0
1925,4750,2061,7
2861,3789,4952,8
3909,2463,3576,5
1485,4569,2617,9
752,3414,1257,6
3711,3912,4670,6
841,2892,3993,4
2923,351,4170,7
4873,3611,1941,3
2857,4273,2018,1
2533,1461,2254,7
4816,3546,1486,8
297,3965,1684,1
528,65,2177,6
3449,3463,3816,7
1465,1179,2283,0
2254,3642,758,10
1977,3547,279,2
1728,4241,3648,0
4920,386,4985,10
3522,3817,4590,6
2314,2213,1023,8
1988,1419,2477,1
3634,3124,3070,7
1294,4834,3266,4
1125,1599,715,8
1459,3311,3952,4
893,4931,3891,7
3186,1300,4025,8
4594,876,4767,9
3207,4312,26,3
1795,775,3819,3
2343,3106,108,3
1713,4678,4308,3
510,4420,4095,6
1725,2281,2912,7
3133,3544,3485,5
3851,4174,543,4
3619,4909,4065,7
3068,3662,2434,6
3230,4091,2553,10
809,3676,3303,10
3254,4860,385,6
1522,1952,2973,3
2439,4588,2189,9
1298,3194,3030,3
497,2775,4455,1
2582,2165,3160,4
4089,4373,3609,10
4487,3148,4762,8
2940,3502,3480,3
1021,4033,1290,4
1958,1505,2024,8
670,1304,30,9
2871,2963,4346,3
3665,2222,4761,2
3752,3211,4699,9
2869,1454,2858,2
1229,1154,130,9
4011,159,2726,10
1050,1044,1790,8
1879,4576,1393,5
2777,3970,1887,0
99,4927,2701,5
889,1326,1432,1
134,4299,1961,1
2694,4577,3147,0
500,4552,2245,7
1070,118,535,10
4625,1994,4121,7
1683,3969,4460,7
2645,1739,2890,7
1086,1294,1496,7
3587,4749,1406,6
4182,2264,2165,7
42,1448,3719,9
4306,1172,3979,5
58,4428,4043,0
2269,621,3416,3
2064,4947,3434,1
3810,73,3233,8
2528,235,4528,4
1399,935,371,0
4249,1640,2641,10
1370,3007,482,8
3448,4911,3350,7
4144,1267,2433,5
498,3272,3971,8
4973,3356,2676,10
973,2020,1281,8
3936,4680,3326,8
4247,866,609,6
3788,2243,1609,1
4799,939,3402,1
965,4917,4766,8
547,4870,2559,7
1115,1375,2079,10
1056,488,3077,6
3237,1265,2920,2
3126,2913,1477,9
3430,3615,187,1
2027,680,1285,7
1230,4509,389,6
160,1725,2267,9
2691,2929,2575,4
2192,3696,728,0
2435,3663,2604,6
1769,4185,3064,7
3280,1901,2142,7
4069,4517,2204,4
2355,2808,2627,4
1290,4265,4093,5
625,2477,1537,0
864,1467,970,10
2799,858,3346,1
4635,618,3837,0
4775,3742,4343,5
4576,3406,4655,10
2742,1181,2179,8
1345,4629,2623,0
2485,1809,2794,7
723,2175,4131,4
1600,4878,4303,10
4428,2489,1827,7
1182,2857,3934,6
161,2352,4340,1
2751,420,3138,3
3436,1698,3417,3
4924,1571,1865,8
2145,1859,675,6
4481,793,2121,2
674,4617,4405,7
789,3104,2499,10
271,4700,4365,9
1884,3496,3355,0
4460,1182,4965,7
4523,463,1920,2
4829,3177,1103,7
187,3910,47,0
4640,1270,2329,4
4401,4603,740,10
2354,79,3277,10
4907,1886,3134,10
2296,3202,747,1
1185,4637,1524,10
3458,4731,3973,9
2348,2392,4664,9
4331,4369,4791,9
2270,4399,53,8
3353,3372,1543,4
2306,4554,2310,1
1825,3875,2072,4
995,4282,4617,2
306,1682,479,0
862,2214,4374,9
3610,4753,186,1
4388,2665,3717,2
4958,11,532,3
3996,1174,2363,9
3463,4043,1127,7
850,3587,3649,8
4626,2389,4527,1
954,3021,3231,8
900,4237,1017,9
1878,4959,1172,1
343,1607,3273,4
818,1860,3050,10
3790,123,1566,10
3025,4380,1936,8
4957,2288,3516,8
3482,4224,2513,3
4551,2986,3357,1
3926,2677,3913,4
1271,4788,4040,3
2140,4627,2496,9
3963,1452,433,10
3833,3958,3450,0
33,2164,934,3
4527,730,4148,7
2677,4153,318,8
1333,1785,1801,4
4850,346,1642,6
1565,667,1938,9
1210,2163,2161,9
1626,2573,624,9
3708,924,4620,9
4492,3478,1520,3
4226,4132,400,4
2635,2266,3264,7
4351,3975,3569,9
133,2630,943,5
606,1289,2216,2
3142,4220,2729,4
4361,4715,3948,0
4332,4258,1188,10
2075,4022,100,9
595,2372,1214,8
1252,4648,4786,5
4211,4142,1395,2
840,2091,1645,1
3244,3976,1732,5
931,119,37,5
4540,4687,2667,9
2763,1512,2539,5
4321,4795,4098,6
3656,1491,1605,1
2684,3558,662,3
1637,4816,2414,4
2892,4988,4102,7
4108,4440,2049,3
2887,4711,3060,3
3878,4555,586,4
3635,4964,4517,5
2236,4916,328,8
1151,4127,1494,3
1673,4147,1367,10
20,1187,1880,8
4427,1302,3454,3
4943,4370,1146,0
2785,2310,3740,5
2352,342,4290,1
2798,410,28,5
619,3219,3390,9
3843,3089,3192,9
322,3895,2313,10
665,1329,496,0
4682,1150,4730,3
4824,1961,2194,7
1576,4188,5000,10
2972,181,4086,6
738,791,4414,7
1123,2012,1844,5
3858,358,2562,5
501,889,3754,5
2961,4016,3491,8
3350,868,1302,9
3128,4830,4525,6
255,3883,2831,0
3017,2878,1569,3
504,1310,277,6
4377,4318,2547,5
4483,1449,4744,10
1747,37,3482,1
3158,4782,3697,7
4971,1811,1495,4
80,4454,3674,9
1096,4543,1129,6
287,2591,2197,0
2510,3538,1030,1
887,3781,1444,1
2327,1323,3847,10
971,520,4865,5
1638,2649,2689,1
2690,1623,4584,0
1163,4363,185,10
529,1278,2279,2
227,4784,4775,2
4854,3897,2636,5
950,247,4915,1
4,4341,1751,3
2209,1309,2959,7
1575,4928,2303,5
693,2274,4286,1
2004,3423,3665,0
4469,4618,1718,4
397,26,986,10
3309,3045,1523,9
3080,4393,3087,3
788,4130,2238,2
2941,3713,1518,8
2567,2786,1906,3
2247,2016,676,7
2463,1017,3289,7
775,4696,3278,4
2386,448,113,7
4786,4450,2473,5
1442,2526,785,3
4951,223,1740,8
4294,1848,3593,1
332,4728,3185,1
2162,816,3811,8
327,2280,1322,6
3187,4939,281,8
4317,146,1318,0
1209,2896,2451,3
1237,890,2205,1
3480,1689,3689,8
3515,3296,4578,8
2644,2370,4633,1
3154,3231,4339,9
2958,1482,4819,9
4019,1367,1054,2
2022,1475,2985,1
4435,2035,2742,1
3014,3476,4440,1
3590,3188,2355,2
2321,44,2108,4
1148,4078,131,1
469,92,3166,5
1273,1828,1842,0
4791,2186,3830,1
1710,2939,1828,7
3519,2988,1912,9
639,1645,1190,2
3653,115,4196,5
1279,4035,2561,2
1592,673,2520,6
299,2740,1668,8
667,4255,4119,9
631,1813,1099,9
3671,1933,4615,2
3814,2925,4609,5
1250,1403,3820,9
3948,2728,1176,6
909,4385,3141,1
4152,210,2422,8
4261,927,2767,3
4986,3825,4627,2
4733,957,3751,6
1468,1904,3438,7
304,423,3675,2
2060,2146,3868,1
2302,731,359,8
3533,4379,3341,8
1621,4021,4574,0
612,1818,2656,1
2067,1602,3634,9
1079,143,4854,8
1218,4343,4582,0
847,3156,3618,1
4812,1943,98,10
2340,23,3180,9
565,1274,2863,8
2789,3846,286,4
2108,2570,4397,5
47,3256,3789,9
1618,640,1731,9
3607,4779,3026,3
1270,912,4646,8
2967,506,1362,1
443,167,989,4
1837,3998,3762,8
3431,1019,3949,10
4033,1079,3489,2
1775,4798,326,3
4616,3164,4465,4
1957,1732,3903,6
3988,2378,946,4
2979,4778,3046,0
300,2442,3731,6
1308,2960,2570,8
2723,1339,3575,0
2172,4384,1065,2
2238,2696,2578,9
939,1610,80,7
3864,137,2714,6
4631,1279,1715,5
1806,3029,4452,4
2454,2658,1982,5
4757,2959,2983,9
3679,1737,1698,7
1588,2399,3188,2
3086,4937,4801,7
505,3672,4169,4
3658,2002,2190,8
385,4701,2143,3
107,4160,70,10
3781,4046,2122,1
4955,2644,4587,7
1214,1798,2338,5
3212,769,3696,8
1134,2246,2803,1
3476,3521,3218,7
4639,4781,3622,4
3509,3121,3616,4
3930,2756,2110,2
175,2167,4482,0
448,4632,845,1
138,863,16,3
3596,4507,2696,2
4188,376,4483,9
2180,3796,2469,9
3560,1919,4697,9
4730,752,1369,8
734,4439,1265,4
3152,1615,1983,1
2208,1862,3112,8
4796,1138,2041,7
2954,2577,1637,3
3443,3073,3969,4
3034,4899,399,1
2781,4013,440,4
3691,429,4352,7
3499,4672,330,0
3604,4703,476,10
645,1853,4671,6
